Wall time,Step,Value
1551983409.966407,1840,5.0
1551983410.2058556,1841,6.0
1551983410.34381,1842,5.0
1551983410.8314254,1844,6.0
1551983411.1691933,1845,6.0
1551983411.454954,1846,6.0
1551983411.8279014,1848,7.0
1551983412.0354187,1849,8.0
1551983412.6344817,1852,8.0
1551983412.8599708,1853,8.0
1551983413.3055956,1855,9.0
1551983413.7881038,1857,9.0
1551983413.8885334,1858,8.0
1551983413.9760392,1859,7.0
1551983415.3436491,1866,6.0
1551983415.5518937,1867,6.0
1551983415.8038683,1868,7.0
1551983416.0472043,1869,8.0
1551983417.3868592,1875,9.0
1551983417.6575804,1876,9.0
1551983417.8753932,1877,9.0
1551983418.0461497,1878,8.0
1551983418.135624,1879,7.0
1551983418.5981076,1881,6.0
1551983419.2181122,1884,7.0
1551983419.8613994,1887,6.0
1551983420.7841663,1891,8.0
1551983420.9952617,1892,7.0
1551983421.2936392,1893,7.0
1551983421.385839,1894,6.0
1551983421.592382,1895,6.0
1551983422.1050494,1897,6.0
1551983422.3096402,1898,6.0
1551983423.2615476,1902,8.0
1551983423.89151,1905,8.0
1551983424.1173427,1906,9.0
1551983424.8256223,1909,8.0
1551983425.0882628,1910,8.0
1551983425.3091583,1911,8.0
1551983425.406462,1912,7.0
1551983425.5564377,1913,6.0
1551983426.031891,1915,6.0
1551983426.2761812,1916,6.0
1551983426.368366,1917,6.0
1551983426.5926547,1918,6.0
1551983426.7983835,1919,6.0
1551983427.7038536,1923,8.0
1551983427.910788,1924,8.0
1551983428.1553335,1925,9.0
1551983428.8036492,1928,10.0
1551983429.2511182,1930,9.0
1551983429.3842962,1931,8.0
1551983429.5531397,1932,8.0
1551983429.8527834,1934,7.0
1551983429.9524667,1935,6.0
1551983430.1579468,1936,6.0
1551983430.5753698,1938,6.0
1551983430.7076678,1939,6.0
1551983431.5692267,1942,7.0
1551983432.0503843,1944,7.0
1551983432.5794795,1946,8.0
1551983432.8209054,1947,8.0
1551983433.6479104,1949,9.0
1551983434.433782,1952,8.0
1551983434.900451,1954,9.0
1551983435.0738726,1955,9.0
1551983435.278066,1956,9.0
1551983435.834059,1958,9.0
1551983436.299465,1960,9.0
1551983436.5425928,1961,9.0
1551983436.7479353,1962,10.0
1551983438.0048773,1966,9.0
1551983438.2086983,1967,9.0
1551983438.7234118,1969,8.0
1551983439.0716212,1971,7.0
1551983441.5998905,1976,6.0
1551983445.2448847,1980,4.0
1551983445.250785,1981,3.0
1551983445.256618,1982,2.0
1551983445.262529,1983,1.0
1551983445.344431,1995,0.0
1551983445.3607068,1997,0.0
1551983445.3665617,1998,0.0
