Wall time,Step,Value
1551983409.9664993,1840,382.0
1551983410.2059617,1841,383.0
1551983410.3439097,1842,383.0
1551983410.8315268,1844,383.0
1551983411.1693175,1845,382.0
1551983411.4550602,1846,382.0
1551983411.8279953,1848,382.0
1551983412.035517,1849,382.0
1551983412.6345851,1852,382.0
1551983412.8601067,1853,382.0
1551983413.3056993,1855,384.0
1551983413.7882137,1857,386.0
1551983413.8886237,1858,386.0
1551983413.976171,1859,385.0
1551983415.3437552,1866,385.0
1551983415.5519972,1867,386.0
1551983415.8039699,1868,387.0
1551983416.0473456,1869,387.0
1551983417.3869488,1875,386.0
1551983417.657703,1876,386.0
1551983417.875497,1877,386.0
1551983418.0462406,1878,385.0
1551983418.1357222,1879,385.0
1551983418.5982685,1881,385.0
1551983419.2182086,1884,385.0
1551983419.8615472,1887,384.0
1551983420.7842731,1891,384.0
1551983420.9953601,1892,384.0
1551983421.2937312,1893,384.0
1551983421.3859413,1894,383.0
1551983421.5924885,1895,383.0
1551983422.1051438,1897,383.0
1551983422.3097477,1898,383.0
1551983423.261652,1902,383.0
1551983423.8916256,1905,382.0
1551983424.1174488,1906,382.0
1551983424.8257287,1909,383.0
1551983425.0883677,1910,383.0
1551983425.309266,1911,383.0
1551983425.4065523,1912,382.0
1551983425.5565376,1913,381.0
1551983426.0319912,1915,380.0
1551983426.2763329,1916,380.0
1551983426.3684618,1917,379.0
1551983426.592758,1918,379.0
1551983426.7984924,1919,380.0
1551983427.70395,1923,382.0
1551983427.9108834,1924,382.0
1551983428.1554592,1925,382.0
1551983428.8037555,1928,382.0
1551983429.2512405,1930,381.0
1551983429.384404,1931,380.0
1551983429.5532494,1932,380.0
1551983429.8528862,1934,379.0
1551983429.952558,1935,378.0
1551983430.1580637,1936,378.0
1551983430.5754697,1938,378.0
1551983430.707763,1939,377.0
1551983431.569343,1942,377.0
1551983432.0504823,1944,376.0
1551983432.5795887,1946,377.0
1551983432.8210037,1947,377.0
1551983433.6480281,1949,377.0
1551983434.4339242,1952,376.0
1551983434.9005518,1954,376.0
1551983435.0739915,1955,376.0
1551983435.2782066,1956,376.0
1551983435.8341622,1958,376.0
1551983436.2995672,1960,378.0
1551983436.5427055,1961,379.0
1551983436.7480428,1962,379.0
1551983438.0049944,1966,379.0
1551983438.208795,1967,380.0
1551983438.7235167,1969,379.0
1551983439.0717547,1971,379.0
1551983441.6006374,1976,379.0
1551983445.2450144,1980,375.0
1551983445.250874,1981,375.0
1551983445.256706,1982,374.0
1551983445.262622,1983,374.0
1551983445.3445184,1995,365.0
1551983445.360796,1997,363.0
1551983445.366651,1998,362.0
